TipoAlimento,Alimento,provincia,periodo,temperatura,Ventas
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp2_14_17,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp2_14_17,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp2_14_17,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp2_14_17,ventasMinimas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp2_14_17,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp2_14_17,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp2_14_17,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,temp2_14_17,ventasMinimas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,CABA,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp2_14_17,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp2_14_17,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasMinimas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp2_14_17,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Invierno,temp1_below_14,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,CABA,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp2_14_17,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,Buenos Aires,Invierno,temp2_14_17,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp2_14_17,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp2_14_17,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,CABA,Invierno,temp1_below_14,ventasMayor
Verduras,Papa negra,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,temp2_14_17,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
Verduras,Papa negra,NEUQUEN,Invierno,temp1_below_14,ventasMinimas
